order_id,customer_id,order_date,status,shipping_address_id,coupon_id,subtotal,discount_amt,shipping_charges,tax_amt,total_amount,payment_status,delivery_date,warehouse_id,channel
57809,3933,"2022-04-25 17:09:00",Cancelled,9157,90,49338.0,23.2,0.0,8876.66,58191.46,Pending,,3,"Mobile Web"
57810,263,"2022-04-17 22:33:00",Delivered,3174,,63978.33,3193.34,0.0,10941.3,71726.29,Paid,"2022-04-19 22:33:00",8,Website
57811,3612,"2022-04-29 22:43:00",Delivered,4932,,54011.2,15412.9,0.0,6947.69,45545.99,Paid,"2022-05-01 22:43:00",5,"Mobile Web"
57812,2762,"2022-04-07 03:52:00",Delivered,1276,,31064.16,8684.58,0.0,4028.32,26407.9,Paid,"2022-04-14 03:52:00",3,App
57813,3246,"2022-04-21 01:47:00",Delivered,5099,,49204.44,51.98,0.0,8847.44,57999.9,Paid,"2022-04-23 01:47:00",6,App
57814,2482,"2022-04-03 09:11:00",Returned,622,,16703.46,3254.88,0.0,2420.74,15869.32,Paid,,10,Website
57815,3537,"2022-04-04 03:33:00",Cancelled,4942,,49207.77,4278.19,0.0,8087.32,53016.9,Failed,,1,App
57816,810,"2022-04-27 07:05:00",Delivered,4378,,79163.8,380.72,0.0,14180.95,92964.03,Paid,"2022-04-29 07:05:00",4,App
57817,3424,"2022-04-25 10:51:00",Returned,5737,195,46494.09,8138.44,0.0,6904.02,45259.67,Paid,,5,App
57818,48,"2022-04-20 21:03:00",Delivered,2247,,39965.44,1515.74,0.0,6920.95,45370.65,Paid,"2022-04-25 21:03:00",4,App
57819,3380,"2022-04-01 19:52:00",Delivered,8010,6,45874.27,13551.08,0.0,5818.17,38141.36,Paid,"2022-04-03 19:52:00",4,App
57820,4964,"2022-04-06 21:53:00",Delivered,2761,,29323.72,8483.52,0.0,3751.24,24591.44,Paid,"2022-04-12 21:53:00",10,"Mobile Web"
57821,1639,"2022-04-25 03:58:00",Delivered,1905,,40799.94,11761.46,0.0,5226.93,34265.41,Paid,"2022-04-27 03:58:00",2,App
57822,3569,"2022-04-23 05:00:00",Returned,3654,21,70337.22,9020.06,0.0,11037.09,72354.25,Paid,,10,Website
57823,481,"2022-04-13 22:41:00",Delivered,9643,,56738.55,4734.06,0.0,9360.81,61365.3,Paid,"2022-04-21 22:41:00",1,"Mobile Web"
57824,1324,"2022-04-22 22:39:00",Cancelled,8982,,1251.53,76.11,0.0,211.58,1387.0,Failed,,4,App
57825,2565,"2022-04-14 23:15:00",Delivered,1547,,63283.4,7785.14,0.0,9989.69,65487.95,Paid,"2022-04-16 23:15:00",1,App
57826,2604,"2022-04-08 06:09:00",Cancelled,4719,,25363.65,3176.95,0.0,3993.61,26180.31,Failed,,10,App
57827,2069,"2022-04-01 22:43:00",Shipped,829,,42082.41,3366.41,0.0,6968.88,45684.88,Paid,,10,App
57828,2507,"2022-04-29 05:44:00",Returned,2943,,57413.94,6731.68,0.0,9122.81,59805.07,Paid,,6,Website
57829,438,"2022-04-20 11:51:00",Processing,2475,,58197.15,6140.42,0.0,9370.21,61426.94,Pending,,9,Website
57830,3286,"2022-04-30 21:25:00",Cancelled,6013,77,61795.47,10706.76,0.0,9195.97,60284.68,Pending,,10,App
57831,4112,"2022-04-27 19:05:00",Delivered,8645,,59050.13,5164.05,0.0,9699.49,63585.57,Paid,"2022-04-30 19:05:00",10,App
57832,1636,"2022-04-07 01:50:00",Delivered,152,,646.47,26.8,0.0,111.54,731.21,Paid,"2022-04-11 01:50:00",9,App
57833,3362,"2022-04-06 22:27:00",Delivered,8399,,79187.12,3880.88,0.0,13555.12,88861.36,Paid,"2022-04-11 22:27:00",2,App
57834,776,"2022-04-19 19:32:00",Delivered,6649,,21920.61,5422.72,0.0,2969.62,19467.51,Paid,"2022-04-22 19:32:00",3,App
57835,4852,"2022-04-16 17:42:00",Delivered,3678,,77772.02,13275.23,0.0,11609.42,76106.21,Paid,"2022-04-20 17:42:00",5,App
57836,1977,"2022-04-07 18:32:00",Delivered,1510,,15414.31,1857.21,0.0,2440.28,15997.38,Paid,"2022-04-13 18:32:00",3,App
57837,3845,"2022-04-24 19:01:00",Delivered,7177,159,78375.41,14503.47,0.0,11496.95,75368.89,Paid,"2022-04-29 19:01:00",7,App
57838,3125,"2022-04-24 19:09:00",Delivered,4790,191,73946.78,10435.94,0.0,11431.95,74942.79,Paid,"2022-05-01 19:09:00",2,App
57839,1080,"2022-04-10 13:11:00",Processing,2566,,34341.2,4118.2,0.0,5440.14,35663.14,Pending,,5,App
57840,3730,"2022-04-05 19:03:00",Delivered,1972,180,75596.33,17141.44,0.0,10521.88,68976.77,Paid,"2022-04-12 19:03:00",2,App
57841,2962,"2022-04-03 15:16:00",Delivered,4951,,7667.41,1031.4,0.0,1194.48,7830.49,Paid,"2022-04-11 15:16:00",9,App
57842,2743,"2022-04-26 20:05:00",Processing,1269,,74695.65,19711.43,0.0,9897.16,64881.38,Pending,,2,App
57843,4626,"2022-04-09 07:23:00",Delivered,5304,127,65545.7,8848.01,0.0,10205.58,66903.27,Paid,"2022-04-13 07:23:00",5,App
57844,4427,"2022-04-02 07:24:00",Delivered,4193,,47553.23,8347.63,0.0,7057.01,46262.61,Paid,"2022-04-05 07:24:00",10,Website
57845,831,"2022-04-27 16:03:00",Delivered,9264,,47739.77,6497.51,0.0,7423.61,48665.87,Paid,"2022-04-30 16:03:00",8,App
57846,4593,"2022-04-01 10:46:00",Shipped,7064,,39481.02,5942.32,0.0,6036.97,39575.67,Paid,,9,Website
57847,1109,"2022-04-21 02:32:00",Delivered,641,,70864.88,13665.8,0.0,10295.83,67494.91,Paid,"2022-04-28 02:32:00",9,"Mobile Web"
57848,2613,"2022-04-26 07:24:00",Delivered,3969,,58571.91,14865.57,0.0,7867.14,51573.48,Paid,"2022-04-29 07:24:00",9,"Mobile Web"
57849,2683,"2022-04-27 06:38:00",Shipped,7353,,5502.89,1108.26,0.0,791.03,5185.66,Paid,,2,"Mobile Web"
57850,4131,"2022-04-12 14:38:00",Delivered,4766,,62661.29,18133.73,0.0,8014.96,52542.52,Paid,"2022-04-17 14:38:00",5,App
57851,3695,"2022-04-01 21:34:00",Delivered,4977,106,18472.63,2221.64,0.0,2925.18,19176.17,Paid,"2022-04-06 21:34:00",3,"Mobile Web"
57852,1495,"2022-04-17 18:17:00",Delivered,1909,,390.41,30.25,40.0,64.83,464.99,Paid,"2022-04-19 18:17:00",5,App
57853,1296,"2022-04-15 04:56:00",Delivered,1104,13,26222.02,3908.27,0.0,4016.47,26330.22,Paid,"2022-04-21 04:56:00",2,Website
57854,3846,"2022-04-18 21:10:00",Delivered,2197,,55748.51,17.8,0.0,10031.53,65762.24,Paid,"2022-04-24 21:10:00",4,App
57855,2131,"2022-04-02 15:34:00",Processing,6803,147,79156.33,1884.49,0.0,13908.93,91180.77,Pending,,5,App
57856,547,"2022-04-12 04:54:00",Processing,5038,161,54691.02,6299.64,0.0,8710.45,57101.83,Pending,,2,App
57857,3944,"2022-04-16 09:16:00",Delivered,2936,,6159.88,957.17,0.0,936.49,6139.2,Paid,"2022-04-22 09:16:00",4,App
57858,1497,"2022-04-07 20:48:00",Delivered,7095,170,56393.63,10934.77,0.0,8182.59,53641.45,Paid,"2022-04-09 20:48:00",1,App
57859,2199,"2022-04-10 01:41:00",Delivered,6048,,16137.56,2744.86,0.0,2410.69,15803.39,Paid,"2022-04-18 01:41:00",5,App
57860,626,"2022-04-29 16:32:00",Delivered,1910,,78436.96,14301.09,0.0,11544.46,75680.33,Paid,"2022-05-01 16:32:00",6,Website
57861,177,"2022-04-03 16:57:00",Delivered,6045,,69047.6,10307.36,0.0,10573.24,69313.48,Paid,"2022-04-09 16:57:00",8,App
57862,1550,"2022-04-22 23:08:00",Delivered,7787,,79132.11,12817.27,0.0,11936.67,78251.51,Paid,"2022-04-30 23:08:00",3,App
57863,1427,"2022-04-05 20:37:00",Returned,1005,61,74946.03,20688.74,0.0,9766.31,64023.6,Paid,,2,App
57864,3170,"2022-04-17 14:34:00",Delivered,3162,173,33531.57,7252.8,0.0,4730.18,31008.95,Paid,"2022-04-19 14:34:00",6,App
57865,4053,"2022-04-15 08:06:00",Delivered,9984,115,63953.85,9477.65,0.0,9805.72,64281.92,Paid,"2022-04-18 08:06:00",5,App
57866,1195,"2022-04-20 13:29:00",Delivered,3838,,27055.08,6055.12,0.0,3779.99,24779.95,Paid,"2022-04-26 13:29:00",5,App
57867,4500,"2022-04-07 14:41:00",Delivered,788,,79998.44,7668.86,0.0,13019.32,85348.9,Paid,"2022-04-10 14:41:00",4,Website
57868,4714,"2022-04-09 03:26:00",Shipped,223,41,13133.53,3765.89,0.0,1686.18,11053.82,Paid,,9,Website
57869,3761,"2022-04-19 06:41:00",Delivered,5067,,75209.66,21836.38,0.0,9607.19,62980.47,Paid,"2022-04-23 06:41:00",5,App
57870,1541,"2022-04-26 03:51:00",Delivered,698,141,49473.61,6657.33,0.0,7706.93,50523.21,Paid,"2022-05-04 03:51:00",4,App
57871,4392,"2022-04-25 15:00:00",Shipped,5240,,58944.96,5983.4,0.0,9533.08,62494.64,Paid,,2,App
57872,2803,"2022-04-06 07:38:00",Delivered,316,118,58956.21,1369.31,0.0,10365.64,67952.54,Paid,"2022-04-09 07:38:00",8,"Mobile Web"
57873,4202,"2022-04-02 02:03:00",Delivered,8780,72,15216.12,168.67,0.0,2708.54,17755.99,Paid,"2022-04-08 02:03:00",9,App
57874,2590,"2022-04-18 09:00:00",Delivered,2228,,66212.86,1550.36,0.0,11639.25,76301.75,Paid,"2022-04-26 09:00:00",6,App
57875,1857,"2022-04-29 01:35:00",Delivered,6120,,48254.87,14151.57,0.0,6138.59,40241.89,Paid,"2022-05-05 01:35:00",1,App
57876,3433,"2022-04-05 09:36:00",Delivered,1269,,11673.35,2287.26,0.0,1689.5,11075.59,Paid,"2022-04-08 09:36:00",10,App
57877,1456,"2022-04-10 09:19:00",Delivered,880,32,5509.36,260.15,0.0,944.86,6194.07,Paid,"2022-04-17 09:19:00",10,App
57878,1739,"2022-04-21 15:12:00",Delivered,3402,198,51084.3,4823.7,0.0,8326.91,54587.51,Paid,"2022-04-25 15:12:00",4,App
57879,4389,"2022-04-17 22:52:00",Delivered,5513,,8569.28,1347.59,0.0,1299.9,8521.59,Paid,"2022-04-23 22:52:00",2,Website
57880,4728,"2022-04-27 12:22:00",Cancelled,8160,,2862.58,635.8,0.0,400.82,2627.6,Pending,,9,App
57881,3563,"2022-04-12 10:29:00",Returned,5461,,8856.35,2592.67,0.0,1127.46,7391.14,Paid,,3,App
57882,1931,"2022-04-01 09:37:00",Delivered,1259,13,58784.79,17621.48,0.0,7409.4,48572.71,Paid,"2022-04-06 09:37:00",9,App
57883,3399,"2022-04-07 09:53:00",Delivered,2831,7,7541.34,1362.91,0.0,1112.12,7290.55,Paid,"2022-04-10 09:53:00",6,App
57884,981,"2022-04-17 01:03:00",Delivered,71,,10927.12,2480.97,0.0,1520.31,9966.46,Paid,"2022-04-24 01:03:00",9,App
57885,4973,"2022-04-30 06:58:00",Cancelled,4638,,61461.34,7440.12,0.0,9723.82,63745.04,Pending,,8,App
57886,274,"2022-04-07 19:56:00",Delivered,4503,,4985.73,323.56,0.0,839.19,5501.36,Paid,"2022-04-14 19:56:00",8,Website
57887,686,"2022-04-14 02:15:00",Delivered,3757,109,23582.07,6893.79,0.0,3003.89,19692.17,Paid,"2022-04-18 02:15:00",1,App
57888,1051,"2022-04-07 13:30:00",Delivered,4962,,20343.08,2484.01,0.0,3214.63,21073.7,Paid,"2022-04-13 13:30:00",1,"Mobile Web"
57889,2809,"2022-04-04 22:55:00",Delivered,1770,81,55558.01,13319.91,0.0,7602.86,49840.96,Paid,"2022-04-10 22:55:00",6,Website
57890,1690,"2022-04-04 04:06:00",Delivered,2461,79,65490.14,6065.29,0.0,10696.47,70121.32,Paid,"2022-04-09 04:06:00",2,App
57891,950,"2022-04-25 14:45:00",Returned,2517,,27845.47,1975.53,0.0,4656.59,30526.53,Paid,,5,App
57892,3007,"2022-04-10 13:55:00",Delivered,8467,130,50207.49,5837.85,0.0,7986.54,52356.18,Paid,"2022-04-12 13:55:00",8,App
57893,3032,"2022-04-19 17:00:00",Returned,3182,,78150.15,23082.64,0.0,9912.15,64979.66,Paid,,8,Website
57894,1369,"2022-04-29 05:04:00",Delivered,2748,,57588.95,10161.03,0.0,8537.03,55964.95,Paid,"2022-05-06 05:04:00",1,Website
57895,996,"2022-04-28 11:52:00",Delivered,5656,,43999.49,8149.68,0.0,6452.97,42302.78,Paid,"2022-05-06 11:52:00",6,Website
57896,467,"2022-04-10 14:18:00",Delivered,5029,,10649.4,2247.86,0.0,1512.28,9913.82,Paid,"2022-04-14 14:18:00",3,App
57897,4280,"2022-04-06 03:34:00",Delivered,6802,,73313.14,10754.63,0.0,11260.53,73819.04,Paid,"2022-04-11 03:34:00",3,App
57898,1709,"2022-04-07 22:44:00",Delivered,8074,69,44958.2,4264.62,0.0,7324.84,48018.42,Paid,"2022-04-10 22:44:00",7,App
57899,1682,"2022-04-10 01:16:00",Delivered,7976,4,2064.34,384.96,0.0,302.29,1981.67,Paid,"2022-04-17 01:16:00",9,App
57900,2258,"2022-04-05 13:22:00",Delivered,2282,24,6073.97,1188.13,0.0,879.45,5765.29,Paid,"2022-04-07 13:22:00",8,App
57901,1526,"2022-04-18 22:58:00",Delivered,9700,,49539.56,8428.83,0.0,7399.93,48510.66,Paid,"2022-04-22 22:58:00",9,Website
57902,4978,"2022-04-19 03:12:00",Returned,741,,50944.87,5484.8,0.0,8182.81,53642.88,Paid,,5,App
57903,3714,"2022-04-23 07:48:00",Cancelled,9047,,14597.24,3003.27,0.0,2086.91,13680.88,Pending,,4,Website
57904,2507,"2022-04-24 01:56:00",Delivered,2610,,62740.26,16261.18,0.0,8366.23,54845.31,Paid,"2022-04-30 01:56:00",1,App
57905,2673,"2022-04-29 23:49:00",Delivered,7495,,40891.68,1604.96,0.0,7071.61,46358.33,Paid,"2022-05-04 23:49:00",4,App
57906,3526,"2022-04-08 17:30:00",Delivered,8362,,16551.0,4410.5,0.0,2185.29,14325.79,Paid,"2022-04-13 17:30:00",7,App
57907,3833,"2022-04-01 18:13:00",Cancelled,4287,,70138.49,16482.39,0.0,9658.1,63314.2,Pending,,9,"Mobile Web"
57908,3023,"2022-04-09 12:40:00",Shipped,2490,,57459.55,2875.35,0.0,9825.16,64409.36,Paid,,1,App
57909,3638,"2022-04-07 18:22:00",Pending,495,,36558.97,2291.26,0.0,6168.19,40435.9,Pending,,10,App
57910,655,"2022-04-03 09:50:00",Cancelled,9068,,59889.18,13855.69,0.0,8286.03,54319.52,Failed,,10,App
57911,4571,"2022-04-21 21:55:00",Delivered,64,,29099.69,5050.69,0.0,4328.82,28377.82,Paid,"2022-04-27 21:55:00",8,App
57912,1213,"2022-04-25 05:54:00",Delivered,2750,180,59144.78,5745.53,0.0,9611.86,63011.11,Paid,"2022-04-30 05:54:00",1,App
57913,3074,"2022-04-19 12:42:00",Delivered,5176,,4397.09,420.52,0.0,715.78,4692.35,Paid,"2022-04-26 12:42:00",4,"Mobile Web"
57914,196,"2022-04-19 04:37:00",Delivered,8482,,6135.72,256.61,0.0,1058.24,6937.35,Paid,"2022-04-21 04:37:00",2,App
57915,1896,"2022-04-04 12:07:00",Delivered,5004,160,60793.1,7911.47,0.0,9518.69,62400.32,Paid,"2022-04-07 12:07:00",9,App
57916,3773,"2022-04-28 11:21:00",Delivered,5304,168,32021.3,6403.35,0.0,4611.23,30229.18,Paid,"2022-05-02 11:21:00",3,App
57917,1930,"2022-04-28 08:43:00",Delivered,862,,13798.37,1031.86,0.0,2297.97,15064.48,Paid,"2022-05-06 08:43:00",6,App
57918,2514,"2022-04-16 05:06:00",Delivered,5345,,64917.15,13157.22,0.0,9316.79,61076.72,Paid,"2022-04-19 05:06:00",6,App
57919,659,"2022-04-01 13:41:00",Delivered,997,,71485.02,21283.92,0.0,9036.2,59237.3,Paid,"2022-04-03 13:41:00",8,Website
57920,2017,"2022-04-14 09:55:00",Shipped,8035,63,55936.32,16314.41,0.0,7131.94,46753.85,Paid,,3,App
57921,711,"2022-04-07 13:07:00",Delivered,2242,109,64483.28,15040.6,0.0,8899.68,58342.36,Paid,"2022-04-15 13:07:00",3,"Mobile Web"
57922,1655,"2022-04-04 10:58:00",Delivered,9570,107,34179.11,5979.98,0.0,5075.84,33274.97,Paid,"2022-04-06 10:58:00",3,App
57923,3615,"2022-04-02 22:07:00",Cancelled,5334,22,7028.45,299.64,0.0,1211.19,7940.0,Pending,,9,Website
57924,2811,"2022-04-22 16:33:00",Delivered,1505,,35298.54,2090.06,0.0,5977.53,39186.01,Paid,"2022-04-24 16:33:00",6,App
57925,4590,"2022-04-02 22:22:00",Delivered,477,186,8624.67,2044.02,0.0,1184.52,7765.17,Paid,"2022-04-10 22:22:00",4,App
57926,4040,"2022-04-21 03:51:00",Processing,5974,9,74370.86,4133.04,0.0,12642.81,82880.63,Pending,,9,App
57927,830,"2022-04-16 05:05:00",Delivered,634,51,5662.1,1062.97,0.0,827.84,5426.97,Paid,"2022-04-20 05:05:00",9,Website
57928,2815,"2022-04-18 04:53:00",Delivered,7587,,44116.69,10270.2,0.0,6092.37,39938.86,Paid,"2022-04-24 04:53:00",6,Website
57929,15,"2022-04-19 01:18:00",Returned,1716,,18002.34,4638.31,0.0,2405.53,15769.56,Paid,,2,App
57930,1556,"2022-04-13 05:04:00",Returned,9505,44,45076.37,12858.55,0.0,5799.21,38017.03,Paid,,9,App
57931,3667,"2022-04-10 06:42:00",Processing,8596,,17097.08,4557.46,0.0,2257.13,14796.75,Pending,,1,App
57932,3688,"2022-04-06 13:44:00",Delivered,5679,,58266.68,9492.76,0.0,8779.31,57553.23,Paid,"2022-04-13 13:44:00",9,Website
57933,2120,"2022-04-08 04:36:00",Delivered,8128,,62233.69,16984.21,0.0,8144.91,53394.39,Paid,"2022-04-11 04:36:00",5,App
57934,4540,"2022-04-09 16:03:00",Delivered,8616,130,69792.74,16035.45,0.0,9676.31,63433.6,Paid,"2022-04-12 16:03:00",3,App
57935,1934,"2022-04-03 12:22:00",Delivered,7895,,988.55,209.44,0.0,140.24,919.35,Paid,"2022-04-10 12:22:00",7,Website
57936,4548,"2022-04-20 10:24:00",Delivered,2579,94,23391.94,4630.05,0.0,3377.14,22139.03,Paid,"2022-04-24 10:24:00",2,App
57937,1777,"2022-04-22 07:23:00",Delivered,2076,,56908.06,3265.02,0.0,9655.75,63298.79,Paid,"2022-04-25 07:23:00",8,"Mobile Web"
57938,4218,"2022-04-17 21:29:00",Returned,4615,197,34074.47,9829.15,0.0,4364.16,28609.48,Paid,,7,App
57939,4851,"2022-04-04 05:45:00",Returned,1110,173,18892.71,56.0,0.0,3390.61,22227.32,Paid,,7,App
57940,2044,"2022-04-24 16:42:00",Delivered,9474,,7433.19,1464.8,0.0,1074.31,7042.7,Paid,"2022-04-30 16:42:00",8,App
57941,2899,"2022-04-11 10:50:00",Cancelled,1420,128,30342.08,8623.0,0.0,3909.43,25628.51,Failed,,3,Website
57942,4050,"2022-04-25 10:21:00",Shipped,9994,,48222.2,10018.05,0.0,6876.75,45080.9,Paid,,10,App
57943,3553,"2022-04-03 20:09:00",Delivered,7222,141,3564.34,654.74,0.0,523.73,3433.33,Paid,"2022-04-05 20:09:00",8,Website
57944,534,"2022-04-11 03:39:00",Delivered,4581,,60644.67,9877.74,0.0,9138.05,59904.98,Paid,"2022-04-17 03:39:00",5,App
57945,3595,"2022-04-17 00:16:00",Pending,2269,79,7541.29,356.67,0.0,1293.23,8477.85,Pending,,4,App
57946,259,"2022-04-17 12:40:00",Delivered,8519,,47487.7,9533.48,0.0,6831.76,44785.98,Paid,"2022-04-22 12:40:00",2,App
57947,261,"2022-04-21 05:38:00",Delivered,237,,55277.18,12542.73,0.0,7692.2,50426.65,Paid,"2022-04-23 05:38:00",8,App
57948,2973,"2022-04-10 12:03:00",Delivered,5401,181,17498.18,2950.74,0.0,2618.54,17165.98,Paid,"2022-04-17 12:03:00",9,Website
57949,380,"2022-04-11 18:29:00",Processing,6539,153,66063.5,19649.49,0.0,8354.52,54768.53,Pending,,3,App
57950,3671,"2022-04-30 02:40:00",Delivered,1997,,10779.52,2131.29,0.0,1556.68,10204.91,Paid,"2022-05-02 02:40:00",8,App
57951,3789,"2022-04-28 06:37:00",Shipped,7270,,7962.74,1680.83,0.0,1130.74,7412.65,Paid,,5,App
57952,3418,"2022-04-02 20:47:00",Delivered,1549,59,49578.45,3012.59,0.0,8381.85,54947.71,Paid,"2022-04-05 20:47:00",7,App
57953,2223,"2022-04-12 02:26:00",Shipped,8600,,6624.75,327.88,0.0,1133.44,7430.31,Paid,,10,App
57954,3975,"2022-04-08 15:51:00",Cancelled,3877,,30189.7,5058.44,0.0,4523.63,29654.89,Pending,,6,Website
57955,830,"2022-04-28 10:10:00",Delivered,812,,9520.45,2108.92,0.0,1334.08,8745.61,Paid,"2022-05-05 10:10:00",4,App
57956,503,"2022-04-08 10:28:00",Delivered,8401,,26629.84,1779.98,0.0,4472.97,29322.83,Paid,"2022-04-12 10:28:00",8,App
57957,4623,"2022-04-30 01:17:00",Delivered,5980,,50733.87,7953.01,0.0,7700.55,50481.41,Paid,"2022-05-08 01:17:00",10,App
57958,4609,"2022-04-16 07:32:00",Delivered,6488,110,33444.89,6487.51,0.0,4852.33,31809.71,Paid,"2022-04-19 07:32:00",9,App
57959,4694,"2022-04-04 13:45:00",Cancelled,2783,,63479.51,15357.92,0.0,8661.89,56783.48,Failed,,2,"Mobile Web"
57960,2052,"2022-04-08 21:00:00",Delivered,362,,30206.84,1799.05,0.0,5113.4,33521.19,Paid,"2022-04-12 21:00:00",6,"Mobile Web"
57961,2040,"2022-04-07 06:49:00",Delivered,2122,78,45196.89,3765.14,0.0,7457.72,48889.47,Paid,"2022-04-13 06:49:00",10,Website
57962,1846,"2022-04-13 02:49:00",Delivered,2876,3,65629.67,10115.89,0.0,9992.48,65506.26,Paid,"2022-04-16 02:49:00",3,Website
57963,1361,"2022-04-19 11:03:00",Delivered,7801,104,8965.2,2312.84,0.0,1197.42,7849.78,Paid,"2022-04-23 11:03:00",4,Website
57964,2193,"2022-04-15 03:18:00",Delivered,2992,,61633.73,7675.79,0.0,9712.43,63670.37,Paid,"2022-04-20 03:18:00",4,App
57965,3306,"2022-04-13 23:51:00",Delivered,259,148,21169.49,1042.08,0.0,3622.93,23750.34,Paid,"2022-04-19 23:51:00",2,App
57966,2836,"2022-04-25 15:36:00",Delivered,6662,,51325.57,326.98,0.0,9179.75,60178.34,Paid,"2022-05-02 15:36:00",9,App
57967,703,"2022-04-21 00:22:00",Processing,5783,,71497.43,9107.54,0.0,11230.18,73620.07,Pending,,9,App
57968,3215,"2022-04-11 12:20:00",Shipped,6185,,31540.99,5103.6,0.0,4758.73,31196.12,Paid,,5,App
57969,1959,"2022-04-26 02:27:00",Delivered,5929,,19071.57,323.89,0.0,3374.58,22122.26,Paid,"2022-05-03 02:27:00",1,App
57970,1435,"2022-04-27 13:37:00",Delivered,3639,146,79880.73,11694.64,0.0,12273.5,80459.59,Paid,"2022-05-02 13:37:00",1,App
57971,3421,"2022-04-12 20:51:00",Delivered,6917,88,28051.55,1553.9,0.0,4769.58,31267.23,Paid,"2022-04-15 20:51:00",1,App
57972,835,"2022-04-22 13:24:00",Delivered,5779,,30021.36,1360.89,0.0,5158.88,33819.35,Paid,"2022-04-28 13:24:00",9,App
57973,1653,"2022-04-17 15:08:00",Delivered,839,,59459.72,5470.62,0.0,9718.04,63707.14,Paid,"2022-04-23 15:08:00",5,App
57974,2795,"2022-04-29 19:59:00",Delivered,9232,,4406.69,440.74,0.0,713.87,4679.82,Paid,"2022-05-06 19:59:00",8,App
57975,4297,"2022-04-14 15:51:00",Delivered,1753,195,28142.46,5024.63,0.0,4161.21,27279.04,Paid,"2022-04-17 15:51:00",4,App
57976,2485,"2022-04-01 21:23:00",Delivered,6129,,62437.26,15746.1,0.0,8404.41,55095.57,Paid,"2022-04-06 21:23:00",6,App
57977,2804,"2022-04-11 11:57:00",Delivered,5728,,78755.26,14000.67,0.0,11655.83,76410.42,Paid,"2022-04-18 11:57:00",5,App
57978,3073,"2022-04-13 15:58:00",Delivered,5863,93,16059.74,3480.71,0.0,2264.23,14843.26,Paid,"2022-04-17 15:58:00",3,App
57979,1074,"2022-04-04 00:45:00",Delivered,5970,,34834.97,464.18,0.0,6186.74,40557.53,Paid,"2022-04-08 00:45:00",9,Website
57980,2190,"2022-04-27 01:40:00",Shipped,3329,175,67441.17,18423.83,0.0,8823.12,57840.46,Paid,,6,Website
57981,3726,"2022-04-25 13:39:00",Confirmed,4098,,6206.69,816.21,0.0,970.29,6360.77,Pending,,8,Website
57982,1762,"2022-04-05 09:57:00",Delivered,8324,70,13139.46,1365.08,0.0,2119.39,13893.77,Paid,"2022-04-11 09:57:00",9,App
57983,1060,"2022-04-17 06:39:00",Delivered,8552,,22417.47,5075.33,0.0,3121.59,20463.73,Paid,"2022-04-22 06:39:00",6,App
57984,2746,"2022-04-08 05:14:00",Delivered,2748,16,50083.02,4321.64,0.0,8237.05,53998.43,Paid,"2022-04-12 05:14:00",9,App
57985,1284,"2022-04-25 16:01:00",Delivered,6425,1,56571.12,14835.01,0.0,7512.5,49248.61,Paid,"2022-05-02 16:01:00",9,App
57986,3084,"2022-04-15 12:31:00",Delivered,2153,106,70638.63,16918.29,0.0,9669.66,63390.0,Paid,"2022-04-22 12:31:00",2,Website
57987,4579,"2022-04-24 23:09:00",Delivered,8902,66,22905.0,6700.09,0.0,2916.88,19121.79,Paid,"2022-04-28 23:09:00",7,App
57988,3368,"2022-04-23 04:30:00",Returned,9456,,9711.98,2814.46,0.0,1241.55,8139.07,Paid,,5,App
57989,364,"2022-04-12 06:11:00",Delivered,4215,156,35147.86,9598.67,0.0,4598.85,30148.04,Paid,"2022-04-18 06:11:00",6,App
57990,1696,"2022-04-23 01:38:00",Shipped,3496,,41339.32,845.94,0.0,7288.81,47782.19,Paid,,3,App
57991,4570,"2022-04-26 18:23:00",Delivered,4668,,65118.96,13407.96,0.0,9307.98,61018.98,Paid,"2022-05-04 18:23:00",3,App
57992,652,"2022-04-11 11:37:00",Delivered,7454,,12503.91,662.98,0.0,2131.37,13972.3,Paid,"2022-04-18 11:37:00",5,App
57993,1911,"2022-04-11 06:45:00",Delivered,4971,29,56463.04,4847.35,0.0,9290.82,60906.51,Paid,"2022-04-19 06:45:00",4,App
57994,963,"2022-04-02 00:43:00",Delivered,1404,,5630.28,1383.19,0.0,764.48,5011.57,Paid,"2022-04-05 00:43:00",7,App
57995,2501,"2022-04-30 22:47:00",Processing,8279,,1547.27,118.99,0.0,257.09,1685.37,Pending,,8,App
57996,1285,"2022-04-01 02:56:00",Delivered,4444,101,63760.02,5798.74,0.0,10433.03,68394.31,Paid,"2022-04-07 02:56:00",5,Website
57997,2152,"2022-04-23 03:54:00",Delivered,3372,53,4175.46,327.66,0.0,692.6,4540.4,Paid,"2022-04-28 03:54:00",9,App
57998,802,"2022-04-26 00:39:00",Delivered,10031,,26738.64,5143.75,0.0,3887.08,25481.97,Paid,"2022-04-29 00:39:00",7,"Mobile Web"
57999,4968,"2022-04-20 20:09:00",Delivered,5384,,50434.38,13514.69,0.0,6645.54,43565.23,Paid,"2022-04-22 20:09:00",8,"Mobile Web"
58000,176,"2022-04-21 03:08:00",Delivered,2222,,36069.94,5594.98,0.0,5485.49,35960.45,Paid,"2022-04-23 03:08:00",3,App
58001,686,"2022-04-06 18:16:00",Delivered,1374,,56780.0,6313.07,0.0,9084.05,59550.98,Paid,"2022-04-12 18:16:00",4,App
